,Data,Mes,Categoria,Sub_Categoria,Tipo_Categoria,Tipo_Custo,ID_Produto,Qtde_Vendida,PV_venda,Faturamento,Valor_Total,Estoque,Total_Estoque,CMV,Total_CMV,CSLL,Total_CSLL,PIS,Total_PIS,COFINS,Total_COFINS,ICMS,Total_ICMS,ISS,Total_ISS,Total_IRPJ,Total_IRPJ_Ad,Água,Energia,Internet,Aluguel,Telefone,Salários,Encargos,Vendas,Lucro_Bruto,Lucro_Operacional,Lucro_Líquido
1308,2021-10-29,Out,DRE,Impostos,CSLL,Custo Variável,254.0,2.0,0.0,0.0,195.94,0.0,0.0,0.0,0.0,97.97,195.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,2021-10-29,Out,DRE,Estoque,Estoque,Custo Variável,254.0,0.0,0.0,0.0,816.42,5.0,816.42,163.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3017,2021-10-29,Out,DRE,Impostos,CSLL,Custo Variável,216.0,5.0,0.0,0.0,434.67,0.0,0.0,0.0,0.0,86.93,434.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3017,2021-10-29,Out,DRE,Imp Vendas,ICMS,Custo Variável,216.0,5.0,0.0,0.0,869.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.87,869.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3017,2021-10-29,Out,DRE,Imp Vendas,ISS,Custo Variável,216.0,5.0,0.0,0.0,241.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3,241.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,2021-10-29,Out,DRE,Imp Vendas,COFINS,Custo Variável,254.0,2.0,0.0,0.0,165.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.73,165.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3017,2021-10-29,Out,DRE,CMV,CMV,Custo Variável,216.0,5.0,0.0,0.0,724.45,0.0,0.0,144.89,724.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,2021-10-29,Out,DRE,Receita,Faturamento,Vendas,248.0,6.0,123.26,739.56,739.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,2021-10-30,Out,DRE,Estoque,Estoque,Custo Variável,178.0,0.0,0.0,0.0,317.35,2.0,317.35,158.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,2021-10-30,Out,DRE,Receita,Faturamento,Vendas,176.0,3.0,584.05,1752.15,1752.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,2021-10-30,Out,DRE,Imp Vendas,ICMS,Custo Variável,163.0,1.0,0.0,0.0,48.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.86,48.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,2021-10-30,Out,DRE,Imp Vendas,PIS,Custo Variável,176.0,3.0,0.0,0.0,28.91,0.0,0.0,0.0,0.0,0.0,0.0,9.64,28.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,2021-10-30,Out,DRE,CMV,CMV,Custo Variável,163.0,1.0,0.0,0.0,40.72,0.0,0.0,40.72,40.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,2021-10-30,Out,DRE,Impostos,CSLL,Custo Variável,178.0,5.0,0.0,0.0,476.03,0.0,0.0,0.0,0.0,95.21,476.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,2021-10-30,Out,DRE,Imp Vendas,ISS,Custo Variável,176.0,3.0,0.0,0.0,87.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,87.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,2021-10-30,Out,DRE,Impostos,CSLL,Custo Variável,163.0,1.0,0.0,0.0,24.43,0.0,0.0,0.0,0.0,24.43,24.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,2021-10-30,Out,DRE,Receita,Faturamento,Vendas,163.0,1.0,271.45,271.45,271.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,2021-10-30,Out,DRE,Imp Vendas,COFINS,Custo Variável,254.0,6.0,0.0,0.0,485.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.88,485.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,2021-10-30,Out,DRE,Estoque,Estoque,Custo Variável,176.0,0.0,0.0,0.0,87.61,1.0,87.61,87.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,2021-10-30,Out,DRE,Imp Vendas,COFINS,Custo Variável,176.0,3.0,0.0,0.0,133.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.39,133.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,2021-10-30,Out,DRE,Impostos,CSLL,Custo Variável,176.0,3.0,0.0,0.0,157.69,0.0,0.0,0.0,0.0,52.56,157.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,2021-10-30,Out,DRE,Imp Vendas,COFINS,Custo Variável,163.0,1.0,0.0,0.0,20.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63,20.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,2021-10-30,Out,DRE,CMV,CMV,Custo Variável,176.0,3.0,0.0,0.0,262.82,0.0,0.0,87.61,262.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,2021-10-30,Out,DRE,Receita,Faturamento,Vendas,178.0,5.0,1057.85,5289.24,5289.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,2021-10-30,Out,DRE,Imp Vendas,ICMS,Custo Variável,176.0,3.0,0.0,0.0,315.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.13,315.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,2021-10-30,Out,DRE,Imp Vendas,ICMS,Custo Variável,254.0,6.0,0.0,0.0,1149.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.56,1149.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,2021-10-30,Out,DRE,Imp Vendas,ISS,Custo Variável,178.0,5.0,0.0,0.0,264.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.89,264.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,2021-10-30,Out,DRE,Imp Vendas,ISS,Custo Variável,254.0,6.0,0.0,0.0,319.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.21,319.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,2021-10-30,Out,DRE,Imp Vendas,PIS,Custo Variável,163.0,1.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,4.48,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,2021-10-30,Out,DRE,Imp Vendas,COFINS,Custo Variável,178.0,5.0,0.0,0.0,401.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4,401.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,2021-10-30,Out,DRE,CMV,CMV,Custo Variável,178.0,5.0,0.0,0.0,793.39,0.0,0.0,158.68,793.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,2021-10-30,Out,DRE,Estoque,Estoque,Custo Variável,163.0,0.0,0.0,0.0,285.02,7.0,285.02,40.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,2021-10-30,Out,DRE,Imp Vendas,ICMS,Custo Variável,178.0,5.0,0.0,0.0,952.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.41,952.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,2021-10-30,Out,DRE,Imp Vendas,PIS,Custo Variável,178.0,5.0,0.0,0.0,87.27,0.0,0.0,0.0,0.0,0.0,0.0,17.45,87.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,2021-10-30,Out,DRE,Impostos,CSLL,Custo Variável,254.0,6.0,0.0,0.0,574.68,0.0,0.0,0.0,0.0,95.78,574.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,2021-10-30,Out,DRE,Estoque,Estoque,Custo Variável,254.0,0.0,0.0,0.0,319.27,2.0,319.27,159.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,2021-10-30,Out,DRE,Imp Vendas,PIS,Custo Variável,254.0,6.0,0.0,0.0,105.36,0.0,0.0,0.0,0.0,0.0,0.0,17.56,105.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,2021-10-30,Out,DRE,CMV,CMV,Custo Variável,254.0,6.0,0.0,0.0,957.8,0.0,0.0,159.63,957.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,2021-10-30,Out,DRE,Receita,Faturamento,Vendas,254.0,6.0,1064.22,6385.3,6385.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,2021-10-30,Out,DRE,Imp Vendas,ISS,Custo Variável,163.0,1.0,0.0,0.0,13.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,13.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2021-11-01,Nov,DRE,Impostos,CSLL,Custo Variável,139.0,2.0,0.0,0.0,18.34,0.0,0.0,0.0,0.0,9.17,18.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2021-11-01,Nov,DRE,Impostos,CSLL,Custo Variável,248.0,1.0,0.0,0.0,19.07,0.0,0.0,0.0,0.0,19.07,19.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2021-11-01,Nov,DRE,Imp Vendas,ICMS,Custo Variável,160.0,6.0,0.0,0.0,165.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65,165.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,2021-11-01,Nov,DRE,Receita,Faturamento,Vendas,189.0,5.0,114.45,572.26,572.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,2021-11-01,Nov,DRE,Estoque,Estoque,Custo Variável,149.0,0.0,0.0,0.0,21.29,1.0,21.29,21.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,2021-11-01,Nov,DRE,Imp Vendas,ICMS,Custo Variável,189.0,5.0,0.0,0.0,103.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,103.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2021-11-01,Nov,DRE,CMV,CMV,Custo Variável,248.0,1.0,0.0,0.0,31.79,0.0,0.0,31.79,31.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,2021-11-01,Nov,DRE,CMV,CMV,Custo Variável,189.0,5.0,0.0,0.0,85.84,0.0,0.0,17.17,85.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,2021-11-01,Nov,DRE,Imp Vendas,PIS,Custo Variável,149.0,5.0,0.0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,0.0,1.4,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2021-11-01,Nov,DRE,Estoque,Estoque,Custo Variável,160.0,0.0,0.0,0.0,46.08,2.0,46.08,23.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2021-11-01,Nov,DRE,Imp Vendas,ICMS,Custo Variável,139.0,2.0,0.0,0.0,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.34,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,2021-11-01,Nov,DRE,Impostos,CSLL,Custo Variável,149.0,5.0,0.0,0.0,38.32,0.0,0.0,0.0,0.0,7.66,38.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2021-11-01,Nov,DRE,Imp Vendas,ISS,Custo Variável,248.0,1.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,2021-11-01,Nov,DRE,Imp Vendas,ISS,Custo Variável,189.0,5.0,0.0,0.0,28.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,28.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,2021-11-01,Nov,DRE,Impostos,CSLL,Custo Variável,189.0,5.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,10.3,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2021-11-01,Nov,DRE,Imp Vendas,PIS,Custo Variável,139.0,2.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,1.68,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2021-11-01,Nov,DRE,Imp Vendas,ICMS,Custo Variável,261.0,2.0,0.0,0.0,288.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.19,288.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2021-11-01,Nov,DRE,Receita,Faturamento,Vendas,160.0,6.0,153.61,921.67,921.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2021-11-01,Nov,DRE,CMV,CMV,Custo Variável,261.0,2.0,0.0,0.0,320.43,0.0,0.0,160.22,320.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2021-11-01,Nov,DRE,Imp Vendas,COFINS,Custo Variável,261.0,2.0,0.0,0.0,121.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.88,121.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2021-11-01,Nov,DRE,Imp Vendas,ICMS,Custo Variável,248.0,1.0,0.0,0.0,38.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.15,38.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,2021-11-01,Nov,DRE,Imp Vendas,ICMS,Custo Variável,149.0,5.0,0.0,0.0,76.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.33,76.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2021-11-01,Nov,DRE,Imp Vendas,COFINS,Custo Variável,248.0,1.0,0.0,0.0,16.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,16.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2021-11-01,Nov,DRE,Impostos,CSLL,Custo Variável,261.0,2.0,0.0,0.0,144.19,0.0,0.0,0.0,0.0,72.1,144.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2021-11-01,Nov,DRE,Imp Vendas,COFINS,Custo Variável,160.0,6.0,0.0,0.0,70.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,70.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2021-11-01,Nov,DRE,Estoque,Estoque,Custo Variável,139.0,0.0,0.0,0.0,25.47,1.0,25.47,25.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2021-11-01,Nov,DRE,Imp Vendas,PIS,Custo Variável,248.0,1.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2021-11-01,Nov,DRE,Receita,Faturamento,Vendas,248.0,1.0,211.92,211.92,211.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2021-11-01,Nov,DRE,Receita,Faturamento,Vendas,261.0,2.0,801.08,1602.15,1602.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2021-11-01,Nov,DRE,Imp Vendas,PIS,Custo Variável,261.0,2.0,0.0,0.0,26.44,0.0,0.0,0.0,0.0,0.0,0.0,13.22,26.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,2021-11-01,Nov,DRE,Imp Vendas,COFINS,Custo Variável,189.0,5.0,0.0,0.0,43.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,43.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,2021-11-01,Nov,DRE,Imp Vendas,COFINS,Custo Variável,149.0,5.0,0.0,0.0,32.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47,32.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2021-11-01,Nov,DRE,Receita,Faturamento,Vendas,139.0,2.0,101.87,203.74,203.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2021-11-01,Nov,DRE,Imp Vendas,ISS,Custo Variável,261.0,2.0,0.0,0.0,80.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.05,80.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,2021-11-01,Nov,DRE,CMV,CMV,Custo Variável,149.0,5.0,0.0,0.0,106.44,0.0,0.0,21.29,106.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2021-11-01,Nov,DRE,CMV,CMV,Custo Variável,160.0,6.0,0.0,0.0,138.25,0.0,0.0,23.04,138.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2021-11-01,Nov,DRE,Imp Vendas,ISS,Custo Variável,139.0,2.0,0.0,0.0,10.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,10.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2021-11-01,Nov,DRE,CMV,CMV,Custo Variável,139.0,2.0,0.0,0.0,50.93,0.0,0.0,25.47,50.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,2021-11-01,Nov,DRE,Estoque,Estoque,Custo Variável,189.0,0.0,0.0,0.0,34.34,2.0,34.34,17.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,2021-11-01,Nov,DRE,Imp Vendas,ISS,Custo Variável,149.0,5.0,0.0,0.0,21.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,21.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2021-11-01,Nov,DRE,Imp Vendas,PIS,Custo Variável,160.0,6.0,0.0,0.0,15.21,0.0,0.0,0.0,0.0,0.0,0.0,2.53,15.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2021-11-01,Nov,DRE,Impostos,CSLL,Custo Variável,160.0,6.0,0.0,0.0,82.95,0.0,0.0,0.0,0.0,13.83,82.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2021-11-01,Nov,DRE,Estoque,Estoque,Custo Variável,261.0,0.0,0.0,0.0,801.08,5.0,801.08,160.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2021-11-01,Nov,DRE,Imp Vendas,ISS,Custo Variável,160.0,6.0,0.0,0.0,46.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68,46.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
